"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0G810","2020-03-01 00:00:00","26.000","0.000","0.000","23.600","0.810","1010.800","","0.000","-99.000","-99.000","-99.000","30.000","","18.900",""
"C0U650","2020-03-01 00:00:00","442.000","307.000","0.900","18.500","0.840","965.000","","0.000","-99.000","-99.000","-99.000","24.700","","17.100",""
"C0D660","2020-03-01 00:00:00","65.000","113.000","0.300","20.400","0.860","1006.700","","0.000","-99.000","-99.000","-99.000","26.000","","17.000",""
"C0E540","2020-03-01 00:00:00","32.000","184.000","0.700","18.200","0.940","1010.700","","0.000","-99.000","-99.000","-99.000","28.200","","15.300",""
"C0W170","2020-03-01 00:00:00","42.000","24.000","7.600","13.400","0.980","1009.500","","0.000","-99.000","-99.000","-99.000","20.900","","13.200",""
"C0Z150","2020-03-01 00:00:00","27.000","229.000","1.300","21.500","0.940","1012.200","","0.500","-99.000","-99.000","-99.000","24.700","","20.300",""
"C0S840","2020-03-01 00:00:00","22.000","257.000","1.000","20.600","0.990","1013.700","","9.000","-99.000","-99.000","-99.000","25.800","","20.200",""
"C0H9A0","2020-03-01 00:00:00","1595.000","260.000","1.100","12.800","0.590","847.000","","0.000","-99.000","-99.000","-99.000","18.800","","10.400",""
"C0Z300","2020-03-01 00:00:00","182.000","0.000","0.100","20.100","0.990","995.100","","0.500","-99.000","-99.000","-99.000","27.500","","18.800",""
"C0G730","2020-03-01 00:00:00","27.000","0.000","0.000","21.900","0.910","1011.800","","0.000","-99.000","-99.000","-99.000","26.700","","17.800",""
"C0V730","2020-03-01 00:00:00","33.000","0.000","0.000","24.200","0.810","1010.900","","0.000","-99.000","-99.000","-99.000","29.000","","21.200",""
"C0SA00","2020-03-01 00:00:00","466.000","300.000","1.700","17.700","1.000","961.700","","6.000","-99.000","-99.000","-99.000","24.700","","17.700",""
"C0S900","2020-03-01 00:00:00","27.000","97.000","2.700","21.000","0.870","1012.300","","18.500","-99.000","-99.000","-99.000","26.100","","20.800",""
"C0C480","2020-03-01 00:00:00","105.000","0.000","0.000","20.500","0.800","1002.200","","0.000","-99.000","-99.000","-99.000","27.900","","17.000",""
"C0V720","2020-03-01 00:00:00","15.000","0.000","0.000","24.800","0.730","1012.500","","0.000","-99.000","-99.000","-99.000","28.700","","21.900",""
"C0UA60","2020-03-01 00:00:00","566.000","136.000","0.800","17.300","0.990","950.600","","2.000","-99.000","-99.000","-99.000","22.800","","16.500",""
"C0A980","2020-03-01 00:00:00","11.000","0.000","0.000","19.900","0.850","1014.000","","0.000","-99.000","-99.000","-99.000","27.000","","16.800",""
"C0C670","2020-03-01 00:00:00","250.000","189.000","0.500","19.600","0.830","986.100","","0.000","-99.000","-99.000","-99.000","25.600","","16.500",""
"C0K550","2020-03-01 00:00:00","15.000","113.000","0.300","21.900","0.870","1012.800","","0.000","-99.000","-99.000","-99.000","29.700","","18.800",""
"C0R350","2020-03-01 00:00:00","35.000","34.000","1.300","19.100","0.980","1010.600","","8.500","-99.000","-99.000","-99.000","26.500","","19.000",""
"C0T9F0","2020-03-01 00:00:00","251.000","0.000","0.200","19.800","0.910","986.100","","0.500","-99.000","-99.000","-99.000","24.500","","19.100",""
"C0D390","2020-03-01 00:00:00","146.000","0.000","0.000","19.000","0.910","996.200","","0.000","-99.000","-99.000","-99.000","26.800","","14.500",""
"C0E430","2020-03-01 00:00:00","258.000","180.000","1.000","18.100","0.910","988.400","","0.000","-99.000","-99.000","-99.000","25.500","","14.600",""
"C0O990","2020-03-01 00:00:00","18.000","0.000","0.100","22.000","0.990","1011.900","","0.000","-99.000","-99.000","-99.000","30.800","","18.700",""
"CM0010","2020-03-01 00:00:00","68.000","166.000","0.400","19.700","0.850","1007.200","","0.000","-99.000","-99.000","-99.000","27.200","","17.400",""
"C0K500","2020-03-01 00:00:00","12.000","139.000","0.700","22.400","0.870","1011.600","","0.000","-99.000","-99.000","-99.000","29.000","","18.400",""
"C0X260","2020-03-01 00:00:00","39.000","279.000","0.600","22.600","0.880","1010.200","","0.000","-99.000","-99.000","-99.000","29.500","","19.000",""
"C0ACA0","2020-03-01 00:00:00","25.000","0.000","0.000","21.000","0.840","1010.600","","0.000","-99.000","-99.000","-99.000","27.000","","18.000",""
"C0X180","2020-03-01 00:00:00","62.000","0.000","0.200","22.100","0.990","1006.600","","0.000","-99.000","-99.000","-99.000","30.600","","19.300",""
"C0F930","2020-03-01 00:00:00","100.000","104.000","0.700","21.000","0.910","1002.300","","0.000","-99.000","-99.000","-99.000","27.300","","17.100",""
"C0I010","2020-03-01 00:00:00","1562.000","0.000","0.000","13.900","0.890","849.500","","0.000","-99.000","-99.000","-99.000","19.800","","11.900",""
"C0R190","2020-03-01 00:00:00","32.000","0.000","0.100","21.800","0.980","1009.800","","0.000","-99.000","-99.000","-99.000","28.800","","19.500",""
"C0E420","2020-03-01 00:00:00","19.000","0.000","0.000","18.700","0.920","1010.100","","0.000","-99.000","-99.000","-99.000","25.700","","15.800",""
"C0W160","2020-03-01 00:00:00","49.000","251.000","1.100","19.100","0.910","1005.900","","0.000","-99.000","-99.000","-99.000","21.500","","15.100",""
"C0A9F0","2020-03-01 00:00:00","35.000","75.000","0.500","21.400","0.830","1011.000","","0.000","-99.000","-99.000","-99.000","28.500","","18.900",""
"C0F9A0","2020-03-01 00:00:00","425.000","0.000","0.100","21.300","0.760","966.100","","0.000","-99.000","-99.000","-99.000","27.600","","18.200",""
"C0O950","2020-03-01 00:00:00","4.000","0.000","0.000","21.900","0.930","1012.900","","0.000","-99.000","-99.000","-99.000","28.900","","19.400",""
"C0M760","2020-03-01 00:00:00","40.000","136.000","0.400","23.000","0.820","1009.700","","0.000","-99.000","-99.000","-99.000","28.800","","19.000",""
"C0AH70","2020-03-01 00:00:00","34.000","270.000","0.500","21.800","0.740","1011.000","","0.000","-99.000","-99.000","-99.000","28.100","","19.200",""
"C0V250","2020-03-01 00:00:00","298.000","99.000","0.800","19.500","0.990","980.000","","1.000","-99.000","-99.000","-99.000","31.100","","18.200",""
"C0U980","2020-03-01 00:00:00","573.000","90.000","0.600","17.700","1.000","951.400","","6.000","-99.000","-99.000","-99.000","24.000","","15.600",""
"C0S740","2020-03-01 00:00:00","289.000","32.000","0.900","19.700","0.980","982.700","","0.500","-99.000","-99.000","-99.000","25.400","","18.600",""
"C0A940","2020-03-01 00:00:00","49.000","148.000","0.400","19.000","0.960","1009.100","","0.000","-99.000","-99.000","-99.000","24.100","","15.800",""
"C0A920","2020-03-01 00:00:00","196.000","222.000","1.000","21.000","0.780","991.000","","0.000","-99.000","-99.000","-99.000","25.800","","15.600",""
"C0T870","2020-03-01 00:00:00","135.000","0.000","0.000","18.900","0.990","999.100","","0.500","-99.000","-99.000","-99.000","25.300","","16.900",""
"C0O930","2020-03-01 00:00:00","69.000","0.000","0.000","21.300","1.000","1007.400","","0.000","-99.000","-99.000","-99.000","31.900","","18.100",""
"C0AI40","2020-03-01 00:00:00","37.000","0.000","0.200","21.900","0.740","1010.600","","0.000","-99.000","-99.000","-99.000","26.800","","18.600",""
"C0C460","2020-03-01 00:00:00","482.000","0.000","0.200","18.900","0.760","961.000","","0.000","-99.000","-99.000","-99.000","24.700","","17.000",""
"C0E520","2020-03-01 00:00:00","320.000","0.000","0.200","16.900","1.000","979.100","","0.000","-99.000","-99.000","-99.000","27.600","","13.200",""
"C0T9D0","2020-03-01 00:00:00","7.000","0.000","0.200","20.700","0.980","1014.900","","4.000","-99.000","-99.000","-99.000","26.200","","19.300",""
"C0I390","2020-03-01 00:00:00","1184.000","32.000","0.300","16.200","0.940","887.300","","0.000","-99.000","-99.000","-99.000","21.300","","10.700",""
"C0B020","2020-03-01 00:00:00","86.000","123.000","2.400","20.500","0.850","1003.000","","0.000","-99.000","-99.000","-99.000","28.400","","16.000",""
"CM0170","2020-03-01 00:00:00","106.000","79.000","2.100","21.000","0.970","1003.000","","0.000","-99.000","-99.000","-99.000","27.600","","17.300",""
"C0F860","2020-03-01 00:00:00","2215.000","204.000","1.000","10.100","0.760","781.700","","0.000","-99.000","-99.000","-99.000","16.300","","6.900",""
"C0U890","2020-03-01 00:00:00","116.000","279.000","1.100","19.400","0.990","1002.600","","0.000","-99.000","-99.000","-99.000","25.100","","18.500",""
"C0G800","2020-03-01 00:00:00","15.000","0.000","0.000","21.900","0.980","1012.200","","0.000","-99.000","-99.000","-99.000","27.100","","18.300",""
"C0F850","2020-03-01 00:00:00","379.000","124.000","0.400","18.700","0.920","970.900","","0.000","-99.000","-99.000","-99.000","26.900","","15.400",""
"C0AH50","2020-03-01 00:00:00","275.000","90.000","0.400","20.100","0.870","982.900","","0.000","-99.000","-99.000","-99.000","24.900","","18.300",""
"C0Z160","2020-03-01 00:00:00","124.000","309.000","0.400","20.400","0.920","1001.600","","0.000","-99.000","-99.000","-99.000","25.800","","19.100",""
"C0R540","2020-03-01 00:00:00","17.000","37.000","0.700","23.800","0.840","1011.800","","0.000","-99.000","-99.000","-99.000","27.200","","20.900",""
"C0K480","2020-03-01 00:00:00","56.000","0.000","0.200","23.100","0.830","1007.300","","0.000","-99.000","-99.000","-99.000","28.200","","19.000",""
"C0H890","2020-03-01 00:00:00","440.000","0.000","0.000","20.000","0.850","964.000","","0.000","-99.000","-99.000","-99.000","26.100","","15.800",""
"C0S770","2020-03-01 00:00:00","375.000","266.000","0.600","18.000","1.000","971.900","","9.000","-99.000","-99.000","-99.000","25.500","","17.800",""
"C0X230","2020-03-01 00:00:00","29.000","33.000","0.600","22.200","0.840","1012.200","","0.000","-99.000","-99.000","-99.000","28.400","","18.500",""
"C0B010","2020-03-01 00:00:00","38.000","226.000","1.200","18.900","0.980","1008.000","","0.000","-99.000","-99.000","-99.000","26.000","","17.700",""
"C0R490","2020-03-01 00:00:00","49.000","0.000","0.000","23.600","0.870","1007.900","","0.000","-99.000","-99.000","-99.000","29.000","","20.300",""
"C0V440","2020-03-01 00:00:00","27.000","0.000","0.000","22.500","0.830","1010.600","","0.000","-99.000","-99.000","-99.000","29.300","","20.000",""
"C0SA40","2020-03-01 00:00:00","200.000","0.000","0.000","20.200","0.960","992.200","","1.500","-99.000","-99.000","-99.000","27.000","","18.500",""
"C0Z280","2020-03-01 00:00:00","224.000","0.000","0.200","19.700","0.990","990.500","","0.000","-99.000","-99.000","-99.000","25.400","","18.700",""
"C0Z070","2020-03-01 00:00:00","247.000","350.000","1.700","19.600","0.990","986.300","","0.000","-99.000","-99.000","-99.000","26.800","","18.400",""
"CM0180","2020-03-01 00:00:00","313.000","0.000","0.000","20.900","0.850","979.500","","0.000","-99.000","-99.000","-99.000","29.600","","18.200",""
"C0T9N0","2020-03-01 00:00:00","261.000","0.000","0.200","19.900","0.970","985.200","","0.000","-99.000","-99.000","-99.000","26.700","","18.700",""
"C0K470","2020-03-01 00:00:00","97.000","106.000","0.300","21.300","0.990","1002.800","","0.000","-99.000","-99.000","-99.000","28.400","","17.700",""
"C0R720","2020-03-01 00:00:00","214.000","178.000","2.500","19.900","0.960","990.200","","24.000","-99.000","-99.000","-99.000","23.100","","19.000",""
"C0V650","2020-03-01 00:00:00","28.000","41.000","1.700","23.100","0.840","1012.800","","0.000","-99.000","-99.000","-99.000","27.200","","20.400",""
"C0H9C0","2020-03-01 00:00:00","3402.000","212.000","0.700","-0.400","0.940","676.000","","0.000","-99.000","-99.000","-99.000","7.100","","-0.500",""
"C0U780","2020-03-01 00:00:00","15.000","0.000","0.100","21.300","0.990","1013.500","","0.000","-99.000","-99.000","-99.000","25.200","","19.400",""
"C0U760","2020-03-01 00:00:00","22.000","0.000","0.000","19.800","0.990","1013.800","","6.000","-99.000","-99.000","-99.000","26.100","","19.100",""
"C0X290","2020-03-01 00:00:00","10.000","85.000","0.300","22.500","0.870","1013.000","","0.000","-99.000","-99.000","-99.000","26.700","","20.000",""
"C0E830","2020-03-01 00:00:00","37.000","98.000","0.600","19.800","0.850","1009.600","","0.000","-99.000","-99.000","-99.000","25.000","","16.700",""
"C0K330","2020-03-01 00:00:00","38.000","133.000","0.400","22.800","0.850","1009.300","","0.000","-99.000","-99.000","-99.000","29.300","","18.700",""
"C0M660","2020-03-01 00:00:00","40.000","0.000","0.000","22.900","0.820","1010.100","","0.000","-99.000","-99.000","-99.000","29.500","","18.600",""
"C0D580","2020-03-01 00:00:00","120.000","0.000","0.000","17.900","0.970","1000.500","","0.000","-99.000","-99.000","-99.000","27.400","","13.600",""
"C0R640","2020-03-01 00:00:00","21.000","60.000","0.900","24.300","0.810","1012.500","","0.000","-99.000","-99.000","-99.000","26.900","","21.400",""
"C0G830","2020-03-01 00:00:00","27.000","0.000","0.000","22.600","0.930","1009.300","","0.000","-99.000","-99.000","-99.000","27.800","","18.700",""
"C0A550","2020-03-01 00:00:00","422.000","0.000","0.000","15.900","1.000","967.600","","0.000","-99.000","-99.000","-99.000","23.100","","15.700",""
"C0G750","2020-03-01 00:00:00","31.000","0.000","0.000","21.900","0.850","1011.500","","0.000","-99.000","-99.000","-99.000","27.700","","18.400",""
"C0Z270","2020-03-01 00:00:00","343.000","0.000","0.000","19.200","0.980","976.200","","0.000","-99.000","-99.000","-99.000","22.900","","18.600",""
"C0UA30","2020-03-01 00:00:00","1397.000","247.000","0.300","14.400","0.980","861.900","","0.500","-99.000","-99.000","-99.000","18.100","","12.100",""
"C0I080","2020-03-01 00:00:00","536.000","0.000","0.000","18.900","0.870","956.900","","0.000","-99.000","-99.000","-99.000","25.200","","15.400",""
"C0UA00","2020-03-01 00:00:00","392.000","172.000","0.400","17.200","0.930","971.000","","0.000","-99.000","-99.000","-99.000","27.900","","14.600",""
"C0AD40","2020-03-01 00:00:00","32.000","305.000","0.400","19.000","0.920","1010.800","","0.000","-99.000","-99.000","-99.000","27.300","","15.600",""
"C0G900","2020-03-01 00:00:00","20.000","286.000","1.200","23.400","0.830","1010.800","","0.000","-99.000","-99.000","-99.000","25.700","","19.900",""
"C0S660","2020-03-01 00:00:00","794.000","229.000","0.600","17.200","0.990","927.800","","0.000","-99.000","-99.000","-99.000","22.400","","14.900",""
"C0M640","2020-03-01 00:00:00","155.000","0.000","0.000","22.600","0.800","996.200","","0.000","-99.000","-99.000","-99.000","28.300","","19.200",""
"C0R660","2020-03-01 00:00:00","20.000","144.000","1.000","23.700","0.810","1012.600","","0.000","-99.000","-99.000","-99.000","26.300","","20.800",""
"C0UA10","2020-03-01 00:00:00","1711.000","320.000","1.500","9.500","1.000","833.100","","0.500","-99.000","-99.000","-99.000","17.800","","7.800",""
"C0V770","2020-03-01 00:00:00","26.000","2.000","0.800","23.200","0.820","1011.000","","0.000","-99.000","-99.000","-99.000","29.200","","20.200",""
"C0E730","2020-03-01 00:00:00","26.000","132.000","1.200","20.000","0.880","1009.800","","0.000","-99.000","-99.000","-99.000","25.700","","16.600",""
"C0V810","2020-03-01 00:00:00","32.000","358.000","1.600","23.400","-99.000","1009.500","","0.000","-99.000","-99.000","-99.000","26.800","","21.100",""
"C0A9C0","2020-03-01 00:00:00","35.000","0.000","0.000","20.900","0.840","1010.900","","0.000","-99.000","-99.000","-99.000","26.800","","17.600",""
"C0X310","2020-03-01 00:00:00","9.000","68.000","0.800","22.600","0.830","1013.900","","0.000","-99.000","-99.000","-99.000","25.800","","20.100",""
"C0K280","2020-03-01 00:00:00","23.000","0.000","0.000","21.000","0.940","1013.600","","0.000","-99.000","-99.000","-99.000","30.100","","17.200",""
"C0M650","2020-03-01 00:00:00","20.000","0.000","0.200","22.400","0.850","1012.300","","0.000","-99.000","-99.000","-99.000","29.100","","18.900",""
"C0S910","2020-03-01 00:00:00","212.000","0.000","0.200","19.900","0.990","991.300","","15.500","-99.000","-99.000","-99.000","27.100","","19.000",""
"C0D570","2020-03-01 00:00:00","15.000","0.000","0.000","17.900","1.000","1012.700","","0.000","-99.000","-99.000","-99.000","26.700","","14.800",""
"C0M710","2020-03-01 00:00:00","15.000","110.000","1.000","22.500","0.850","1012.600","","0.000","-99.000","-99.000","-99.000","27.000","","19.700",""
"C0V490","2020-03-01 00:00:00","20.000","0.000","0.100","24.400","0.990","1012.100","","0.000","-99.000","-99.000","-99.000","28.500","","22.500",""
"C0E870","2020-03-01 00:00:00","34.000","101.000","0.600","19.200","0.990","1012.000","","0.000","-99.000","-99.000","-99.000","26.300","","15.700",""
"C0M800","2020-03-01 00:00:00","440.000","0.000","0.000","20.800","0.840","965.200","","0.000","-99.000","-99.000","-99.000","26.900","","17.100",""
"C0A570","2020-03-01 00:00:00","360.000","101.000","0.500","16.500","0.980","974.700","","0.000","-99.000","-99.000","-99.000","25.500","","15.000",""
"C0S790","2020-03-01 00:00:00","236.000","279.000","2.700","19.300","0.940","989.200","","10.500","-99.000","-99.000","-99.000","27.100","","18.400",""
"C0D590","2020-03-01 00:00:00","143.000","0.000","0.000","19.200","0.920","998.900","","0.000","-99.000","-99.000","-99.000","26.000","","16.400",""
"C0U990","2020-03-01 00:00:00","31.000","307.000","0.500","20.300","0.910","1012.200","","0.000","-99.000","-99.000","-99.000","26.200","","19.200",""
"C0M700","2020-03-01 00:00:00","150.000","0.000","0.000","21.800","0.910","997.700","","0.000","-99.000","-99.000","-99.000","29.100","","17.600",""
